"","hh_id","part_id","panel_id","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","frequency_multi","phys_contact","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","duration_multi","month","year","sday_id","dayofweek","day","wave","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age","part_gender","part_age_group","hh_type"
"20857","HHC5_30255","C5_30255",30255,"C5_30255_001",NA,45,54,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,0,3,53,"M","45-64",1
"20858","HHC5_30257","C5_30257",30257,"C5_30257_001",NA,45,49,"M",2,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,1,1,0,0,0,0,0,0,1,48,"M","45-64",1
"20859","HHC5_30258","C5_30258",30258,"C5_30258_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,3,0,54,"M","45-64",1
"20860","HHC5_30259","C5_30259",30259,"C5_30259_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,3,0,47,"M","45-64",1
"20861","HHC5_30264","C5_30264",30264,"C5_30264_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.03",5,3,5,2,2,0,0,0,0,0,2,0,42,"F","25-44",1
"20862","HHC5_30267","C5_30267",30267,"C5_30267_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,2,2,0,0,0,0,0,0,2,52,"F","45-64",1
"20863","HHC5_30268","C5_30268",30268,"C5_30268_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,2,0,63,"F","45-64",1
"20864","HHC5_30269","C5_30269",30269,"C5_30269_001",NA,45,54,"F",1,1,1,0,1,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,1,0,0,0,2,0,59,"F","45-64",1
"20865","HHC5_30270","C5_30270",30270,"C5_30270_001",NA,35,44,"M",2,1,0,1,0,0,0,0,4,7,2020,"2020.07.04",6,4,5,2,0,1,0,0,0,1,2,0,33,"M","25-44",1
"20866","HHC5_30271","C5_30271",30271,"C5_30271_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,8,2,0,6,0,0,0,8,0,29,"F","25-44",1
"20867","HHC5_30272","C5_30272",30272,"C5_30272_001",NA,55,64,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,4,4,0,0,0,0,0,0,4,59,"M","45-64",1
"20868","HHC5_30274","C5_30274",30274,"C5_30274_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.07",2,7,5,7,2,0,5,0,0,0,0,7,60,"F","45-64",1
"20869","HHC5_30275","C5_30275",30275,"C5_30275_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.03",5,3,5,4,4,0,0,0,0,0,4,0,50,"M","45-64",1
"20870","HHC5_30276","C5_30276",30276,"C5_30276_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,4,4,0,0,0,0,0,3,1,60,"F","45-64",1
"20871","HHC5_30277","C5_30277",30277,"C5_30277_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.04",6,4,5,3,3,0,0,0,0,0,3,0,34,"F","25-44",1
"20872","HHC5_30279","C5_30279",30279,"C5_30279_001",NA,12,17,"M",2,1,1,0,0,0,0,0,4,7,2020,"2020.07.04",6,4,5,5,5,0,2,0,0,2,5,0,36,"M","25-44",1
"20873","HHC5_30280","C5_30280",30280,"C5_30280_001",NA,12,17,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,0,3,57,"F","45-64",1
"20874","HHC5_30282","C5_30282",30282,"C5_30282_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,2,0,29,"F","25-44",1
"20875","HHC5_30285","C5_30285",30285,"C5_30285_001",NA,35,44,"M",5,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,9,3,0,6,0,0,0,3,6,39,"M","25-44",1
"20876","HHC5_30286","C5_30286",30286,"C5_30286_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,3,0,20,"M","18-24",1
"20877","HHC5_30287","C5_30287",30287,"C5_30287_001",NA,65,69,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,0,2,72,"F","65 and over",1
"20878","HHC5_30288","C5_30288",30288,"C5_30288_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,4,3,0,1,0,0,0,3,1,46,"M","45-64",1
"20879","HHC5_30289","C5_30289",30289,"C5_30289_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.04",6,4,5,10,3,0,0,0,0,7,0,10,55,"M","45-64",1
"20880","HHC5_30291","C5_30291",30291,"C5_30291_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,2,2,0,0,0,0,0,2,0,34,"M","25-44",1
"20881","HHC5_30292","C5_30292",30292,"C5_30292_001",NA,40,44,"M",5,2,0,1,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,1,0,1,0,0,0,0,0,1,41,"M","25-44",1
"20882","HHC5_30293","C5_30293",30293,"C5_30293_001",NA,35,39,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,1,1,0,0,0,0,0,1,0,36,"M","25-44",1
"20883","HHC5_30294","C5_30294",30294,"C5_30294_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,5,5,0,0,0,0,0,0,5,68,"F","65 and over",1
"20884","HHC5_30295","C5_30295",30295,"C5_30295_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,2,0,46,"F","45-64",1
"20885","HHC5_30296","C5_30296",30296,"C5_30296_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,3,0,42,"M","25-44",1
"20886","HHC5_30297","C5_30297",30297,"C5_30297_001",NA,20,24,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,2,0,49,"F","45-64",1
"20887","HHC5_30298","C5_30298",30298,"C5_30298_001",NA,25,34,"F",2,1,1,0,0,0,0,0,5,7,2020,"2020.07.03",5,3,5,4,3,0,0,0,0,1,4,0,35,"F","25-44",1
"20888","HHC5_30299","C5_30299",30299,"C5_30299_001",NA,55,64,"M",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,2,1,47,"M","45-64",1
"20889","HHC5_30301","C5_30301",30301,"C5_30301_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,3,0,49,"M","45-64",1
"20890","HHC5_30302","C5_30302",30302,"C5_30302_001",NA,85,120,"F",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.05",0,5,5,6,6,0,0,0,0,2,5,1,50,"F","45-64",1
"20891","HHC5_30304","C5_30304",30304,"C5_30304_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,4,4,0,0,0,0,0,3,1,45,"F","45-64",1
"20892","HHC5_30305","C5_30305",30305,"C5_30305_001",NA,45,54,"F",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.03",5,3,5,2,2,0,0,0,0,0,2,0,50,"M","45-64",1
"20893","HHC5_30307","C5_30307",30307,"C5_30307_001",NA,55,64,"M",5,2,1,0,0,0,0,0,4,7,2020,"2020.07.03",5,3,5,3,3,0,0,0,0,0,0,3,61,"F","45-64",1
"20894","HHC5_30308","C5_30308",30308,"C5_30308_001",NA,35,44,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.05",0,5,5,2,2,0,0,0,0,0,0,2,35,"M","25-44",1
"20895","HHC5_30309","C5_30309",30309,"C5_30309_001",NA,20,24,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.06",1,6,5,2,2,0,0,0,0,0,2,0,26,"M","25-44",1
"20896","HHC5_30310","C5_30310",30310,"C5_30310_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,5,5,0,0,0,0,0,5,0,34,"M","25-44",1
"20897","HHC5_30313","C5_30313",30313,"C5_30313_001",NA,35,44,"F",1,1,1,0,0,0,0,1,5,7,2020,"2020.07.05",0,5,5,3,3,0,0,0,0,3,3,0,33,"F","25-44",1
"20898","HHC5_30314","C5_30314",30314,"C5_30314_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,1,1,56,"M","45-64",1
"20899","HHC5_30315","C5_30315",30315,"C5_30315_002",NA,30,34,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,1,1,0,0,0,0,0,1,0,34,"F","25-44",1
"20900","HHC5_30318","C5_30318",30318,"C5_30318_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,1,1,0,0,0,0,0,1,0,73,"F","65 and over",1
"20901","HHC5_30321","C5_30321",30321,"C5_30321_001",NA,18,19,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.03",5,3,5,2,2,0,0,0,0,0,0,2,50,"M","45-64",1
"20902","HHC5_30322","C5_30322",30322,"C5_30322_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,5,5,0,0,0,0,0,5,0,34,"M","25-44",1
"20903","HHC5_30324","C5_30324",30324,"C5_30324_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,6,3,0,3,0,0,0,0,6,50,"M","45-64",1
"20904","HHC5_30327","C5_30327",30327,"C5_30327_001",NA,18,19,"M",1,1,1,0,0,0,0,0,2,7,2020,"2020.07.07",2,7,5,3,3,0,0,0,0,0,3,0,57,"F","45-64",1
"20905","HHC5_30328","C5_30328",30328,"C5_30328_001",NA,45,54,"F",1,1,1,0,0,1,0,1,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,2,0,2,2,0,54,"F","45-64",1
"20906","HHC5_30329","C5_30329",30329,"C5_30329_001",NA,35,44,"F",1,1,1,0,0,1,0,1,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,3,0,3,3,0,42,"M","25-44",1
"20907","HHC5_30330","C5_30330",30330,"C5_30330_001",NA,1,4,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,3,0,30,"F","25-44",1
"20908","HHC5_30331","C5_30331",30331,"C5_30331_001",NA,75,79,"F",3,2,1,0,0,0,0,0,5,7,2020,"2020.07.07",2,7,5,1,1,0,0,0,0,0,0,1,56,"F","45-64",1
"20909","HHC5_30334","C5_30334",30334,"C5_30334_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,1,1,0,0,0,0,0,0,1,52,"M","45-64",1
"20910","HHC5_30335","C5_30335",30335,"C5_30335_001",NA,25,34,"M",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,3,0,34,"F","25-44",1
"20911","HHC5_30336","C5_30336",30336,"C5_30336_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.04",6,4,5,1,1,0,0,0,0,0,1,0,41,"F","25-44",1
"20912","HHC5_30337","C5_30337",30337,"C5_30337_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,3,0,42,"F","25-44",1
"20913","HHC5_30338","C5_30338",30338,"C5_30338_001",NA,35,44,"M",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,5,5,0,0,0,0,0,1,4,42,"M","25-44",1
"20914","HHC5_30340","C5_30340",30340,"C5_30340_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,2,0,45,"F","45-64",1
"20915","HHC5_30341","C5_30341",30341,"C5_30341_001",NA,25,34,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,0,2,62,"M","45-64",1
"20916","HHC5_30342","C5_30342",30342,"C5_30342_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,2,2,0,0,0,0,0,2,0,34,"F","25-44",1
"20917","HHC5_30344","C5_30344",30344,"C5_30344_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,3,0,47,"M","45-64",1
"20918","HHC5_30345","C5_30345",30345,"C5_30345_001",NA,65,69,"M",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.01",3,1,5,5,3,0,2,0,0,0,3,2,58,"F","45-64",1
"20919","HHC5_30346","C5_30346",30346,"C5_30346_001",NA,1,4,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,7,3,0,4,0,0,0,3,4,39,"F","25-44",1
"20920","HHC5_30347","C5_30347",30347,"C5_30347_003",NA,55,59,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,1,1,0,0,0,0,0,1,0,56,"F","45-64",1
"20921","HHC5_30348","C5_30348",30348,"C5_30348_001",NA,12,17,"M",3,1,0,0,0,0,0,1,1,7,2020,"2020.07.02",4,2,5,3,1,0,0,0,0,2,1,2,63,"M","45-64",1
"20922","HHC5_30349","C5_30349",30349,"C5_30349_001",NA,35,44,"F",1,1,1,0,0,1,0,1,5,7,2020,"2020.07.02",4,2,5,6,3,0,0,1,0,4,2,4,47,"F","45-64",1
"20923","HHC5_30351","C5_30351",30351,"C5_30351_001",NA,35,44,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,1,2,33,"M","25-44",1
"20924","HHC5_30352","C5_30352",30352,"C5_30352_001",NA,45,54,"M",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,0,3,50,"F","45-64",1
"20925","HHC5_30356","C5_30356",30356,"C5_30356_001",NA,15,19,"F",1,2,0,0,1,0,0,0,4,7,2020,"2020.07.02",4,2,5,3,1,0,2,0,0,0,1,2,55,"F","45-64",1
"20926","HHC5_30357","C5_30357",30357,"C5_30357_001",NA,25,34,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,2,1,34,"F","25-44",1
"20927","HHC5_30361","C5_30361",30361,"C5_30361_001",NA,5,11,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.06",1,6,5,2,2,0,0,0,0,0,0,2,44,"M","25-44",1
"20928","HHC5_30363","C5_30363",30363,"C5_30363_001",NA,45,54,"M",2,1,0,0,0,0,0,1,5,7,2020,"2020.07.02",4,2,5,2,1,0,0,0,0,1,2,0,49,"F","45-64",1
"20929","HHC5_30364","C5_30364",30364,"C5_30364_001",NA,35,44,"F",3,2,0,0,0,0,0,1,4,7,2020,"2020.07.01",3,1,5,3,1,0,0,0,0,2,2,1,46,"M","45-64",1
"20930","HHC5_30369","C5_30369",30369,"C5_30369_001",NA,65,69,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.03",5,3,5,4,4,0,0,0,0,0,4,0,62,"M","45-64",1
"20931","HHC5_30372","C5_30372",30372,"C5_30372_001",NA,20,24,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,4,4,0,0,0,0,0,0,4,50,"M","45-64",1
"20932","HHC5_30374","C5_30374",30374,"C5_30374_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,0,3,53,"F","45-64",1
"20933","HHC5_30375","C5_30375",30375,"C5_30375_001",NA,45,54,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.05",0,5,5,3,3,0,0,0,0,0,1,2,47,"M","45-64",1
"20934","HHC5_30379","C5_30379",30379,"C5_30379_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,7,3,0,4,0,0,1,3,4,35,"F","25-44",1
"20935","HHC5_30380","C5_30380",30380,"C5_30380_001",NA,5,11,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,4,4,0,0,0,0,0,1,3,46,"M","45-64",1
"20936","HHC5_30381","C5_30381",30381,"C5_30381_001",NA,55,64,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,0,2,57,"M","45-64",1
"20937","HHC5_30382","C5_30382",30382,"C5_30382_001",NA,25,34,"M",3,1,1,0,0,0,0,1,5,7,2020,"2020.07.01",3,1,5,8,3,0,0,0,0,8,8,0,25,"F","25-44",1
"20938","HHC5_30384","C5_30384",30384,"C5_30384_001",NA,35,44,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,5,3,0,2,0,0,0,0,5,47,"M","45-64",1
"20939","HHC5_30385","C5_30385",30385,"C5_30385_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,4,4,0,0,0,0,0,0,4,57,"M","45-64",1
"20940","HHC5_30388","C5_30388",30388,"C5_30388_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,2,2,0,0,0,0,0,2,0,31,"F","25-44",1
"20941","HHC5_30389","C5_30389",30389,"C5_30389_001",NA,45,54,"F",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.05",0,5,5,4,4,0,0,0,0,0,4,0,52,"M","45-64",1
"20942","HHC5_30390","C5_30390",30390,"C5_30390_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,3,0,43,"F","25-44",1
"20943","HHC5_30392","C5_30392",30392,"C5_30392_001",NA,35,44,"M",2,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,1,1,0,0,0,0,0,1,0,41,"M","25-44",1
"20944","HHC5_30393","C5_30393",30393,"C5_30393_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,4,4,0,0,0,0,0,2,2,47,"M","45-64",1
"20945","HHC5_30394","C5_30394",30394,"C5_30394_001",NA,35,44,"F",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.06",1,6,5,3,3,0,0,0,0,0,2,1,55,"F","45-64",1
"20946","HHC5_30399","C5_30399",30399,"C5_30399_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,4,4,0,0,0,0,0,0,4,54,"M","45-64",1
"20947","HHC5_30400","C5_30400",30400,"C5_30400_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,3,0,47,"M","45-64",1
"20948","HHC5_30402","C5_30402",30402,"C5_30402_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,4,4,0,0,0,0,0,4,0,33,"M","25-44",1
"20949","HHC5_30403","C5_30403",30403,"C5_30403_001",NA,55,64,"M",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,4,4,0,0,0,0,0,1,3,51,"M","45-64",1
"20950","HHC5_30405","C5_30405",30405,"C5_30405_001",NA,25,34,"M",1,1,1,0,0,0,0,1,5,7,2020,"2020.07.01",3,1,5,2,2,0,0,0,0,2,2,0,28,"M","25-44",1
"20951","HHC5_30406","C5_30406",30406,"C5_30406_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,2,0,55,"F","45-64",1
"20952","HHC5_30407","C5_30407",30407,"C5_30407_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.05",0,5,5,3,3,0,0,0,0,0,3,0,55,"M","45-64",1
"20953","HHC5_30408","C5_30408",30408,"C5_30408_001",NA,70,74,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,1,1,0,0,0,0,0,1,0,71,"M","65 and over",1
"20954","HHC5_30409","C5_30409",30409,"C5_30409_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,2,2,0,0,0,0,0,2,0,49,"F","45-64",1
"20955","HHC5_30413","C5_30413",30413,"C5_30413_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,2,1,28,"M","25-44",1
"20956","HHC5_30416","C5_30416",30416,"C5_30416_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,4,4,0,0,0,0,0,4,0,51,"F","45-64",1
"20957","HHC5_30418","C5_30418",30418,"C5_30418_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,4,4,0,0,0,0,0,4,0,45,"M","45-64",1
"20958","HHC5_30420","C5_30420",30420,"C5_30420_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,5,5,0,0,0,0,0,4,1,31,"M","25-44",1
"20959","HHC5_30423","C5_30423",30423,"C5_30423_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,1,1,62,"F","45-64",1
"20960","HHC5_30424","C5_30424",30424,"C5_30424_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,3,0,39,"F","25-44",1
"20961","HHC5_30426","C5_30426",30426,"C5_30426_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.05",0,5,5,6,6,0,0,0,0,0,0,6,46,"F","45-64",1
"20962","HHC5_30428","C5_30428",30428,"C5_30428_001",NA,5,11,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,4,2,0,2,0,0,0,2,2,37,"F","25-44",1
"20963","HHC5_30430","C5_30430",30430,"C5_30430_001",NA,35,44,"M",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,2,0,33,"F","25-44",1
"20964","HHC5_30431","C5_30431",30431,"C5_30431_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.07",2,7,5,5,5,0,0,0,0,0,5,0,48,"F","45-64",1
"20965","HHC5_30433","C5_30433",30433,"C5_30433_001",NA,25,34,"M",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.08",3,8,5,3,3,0,0,0,0,0,3,0,32,"F","25-44",1
"20966","HHC5_30434","C5_30434",30434,"C5_30434_001",NA,25,34,"F",2,2,1,0,0,0,0,0,3,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,1,2,31,"F","25-44",1
"20967","HHC5_30436","C5_30436",30436,"C5_30436_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,2,2,0,0,0,0,0,1,1,65,"M","65 and over",1
"20968","HHC5_30440","C5_30440",30440,"C5_30440_001",NA,35,44,"F",5,2,1,0,0,0,0,0,5,7,2020,"2020.07.03",5,3,5,4,4,0,0,0,0,0,1,3,38,"F","25-44",1
"20969","HHC5_30441","C5_30441",30441,"C5_30441_001",NA,25,34,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,1,2,43,"M","25-44",1
"20970","HHC5_30442","C5_30442",30442,"C5_30442_001",NA,45,54,"F",5,2,0,0,0,0,0,1,3,7,2020,"2020.07.01",3,1,5,5,2,0,0,0,0,5,4,1,21,"M","18-24",1
"20971","HHC5_30443","C5_30443",30443,"C5_30443_001",NA,55,64,"M",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.03",5,3,5,2,2,0,0,0,0,0,2,0,63,"F","45-64",1
"20972","HHC5_30445","C5_30445",30445,"C5_30445_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,2,0,54,"M","45-64",1
"20973","HHC5_30446","C5_30446",30446,"C5_30446_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,3,0,43,"M","25-44",1
"20974","HHC5_30447","C5_30447",30447,"C5_30447_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.02",4,2,5,4,2,0,0,0,0,3,2,2,41,"M","25-44",1
"20975","HHC5_30451","C5_30451",30451,"C5_30451_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,3,0,27,"M","25-44",1
"20976","HHC5_30452","C5_30452",30452,"C5_30452_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,4,4,0,0,0,0,0,4,0,46,"F","45-64",1
"20977","HHC5_30455","C5_30455",30455,"C5_30455_001",NA,65,69,"F",2,2,1,0,0,0,0,0,3,7,2020,"2020.07.02",4,2,5,3,3,0,0,0,0,0,1,2,48,"M","45-64",1
"20978","HHC5_30456","C5_30456",30456,"C5_30456_001",NA,45,54,"F",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.04",6,4,5,4,4,0,0,0,0,0,0,4,50,"M","45-64",1
"20979","HHC5_30458","C5_30458",30458,"C5_30458_001",NA,5,11,"M",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.03",5,3,5,3,3,0,0,0,0,0,2,1,43,"F","25-44",1
"20980","HHC5_30461","C5_30461",30461,"C5_30461_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,7,2020,"2020.07.01",3,1,5,3,3,0,0,0,0,0,3,0,51,"F","45-64",1
"20981","HHC5_30463","C5_30463",30463,"C5_30463_001",NA,18,19,"M",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.06",1,6,5,2,2,0,0,0,0,0,0,2,42,"F","25-44",1
"20982","HHC5_30464","C5_30464",30464,"C5_30464_001",NA,12,17,"M",1,2,1,0,0,0,0,0,5,7,2020,"2020.07.03",5,3,5,6,6,0,0,0,0,0,0,6,34,"M","25-44",1
"20983","HHC5_30466","C5_30466",30466,"C5_30466_001",NA,35,44,"M",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,9,3,0,6,0,0,5,3,6,39,"M","25-44",1
"20984","HHC5_30470","C5_30470",30470,"C5_30470_001",NA,35,44,"F",3,2,0,0,1,0,0,1,4,7,2020,"2020.07.02",4,2,5,3,0,0,2,1,0,2,1,2,39,"F","25-44",1
"20985","HHC5_30471","C5_30471",30471,"C5_30471_001",NA,45,54,"M",1,2,1,0,0,0,0,0,4,7,2020,"2020.07.02",4,2,5,2,2,0,0,0,0,0,0,2,54,"F","45-64",1
"20986","HHC5_30472","C5_30472",30472,"C5_30472_001",NA,35,44,"M",1,1,1,0,0,0,0,0,4,7,2020,"2020.07.05",0,5,5,3,3,0,0,0,0,0,3,0,42,"F","25-44",1
